# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 10000 waveforms. Timestamp: 2023-10-25T15:43:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-670.88294244	-0.14621521
-670.84960921	-0.13081504
-670.81627598	-0.11001516
-670.78294275	-0.08430942
-670.74960951	-0.05449517
-670.71627628	-0.02155800
-670.68294305	0.01315651
-670.64960982	0.04809717
-670.61627659	0.08150580
-670.58294336	0.11157568
-670.54961012	0.13648917
-670.51627689	0.15460060
-670.48294366	0.16459343
-670.44961043	0.16573462
-670.41627720	0.15795403
-670.38294396	0.14178642
-670.34961073	0.11866075
-670.31627750	0.09043881
-670.28294427	0.05934239
-670.24961104	0.02759188
-670.21627781	-0.00239102
-670.18294457	-0.02881658
-670.14961134	-0.04997847
-670.11627811	-0.06501764
-670.08294488	-0.07329860
-670.04961165	-0.07529434
-670.01627842	-0.07171763
-669.98294518	-0.06384597
-669.94961195	-0.05321432
-669.91627872	-0.04147570
-669.88294549	-0.03004936
-669.84961226	-0.02016442
-669.81627903	-0.01256578
-669.78294579	-0.00752193
-669.74961256	-0.00481535
-669.71627933	-0.00406948
-669.68294610	-0.00458060
-669.64961287	-0.00573101
-669.61627964	-0.00699682
-669.58294640	-0.00805032
-669.54961317	-0.00888721
-669.51627994	-0.00965466
-669.48294671	-0.01057387
-669.44961348	-0.01180489
-669.41628024	-0.01352449
-669.38294701	-0.01560457
-669.34961378	-0.01780022
-669.31628055	-0.01982299
-669.28294732	-0.02129089
-669.24961409	-0.02198355
-669.21628085	-0.02175776
-669.18294762	-0.02080180
-669.14961439	-0.01910144
-669.11628116	-0.01706726
-669.08294793	-0.01499420
-669.04961470	-0.01325254
-669.01628146	-0.01196323
-668.98294823	-0.01109056
-668.94961500	-0.01045620
-668.91628177	-0.00983431
-668.88294854	-0.00895128
-668.84961531	-0.00766449
-668.81628207	-0.00595832
-668.78294884	-0.00392909
-668.74961561	-0.00185101
-668.71628238	0.00006042
-668.68294915	0.00164970
-668.64961592	0.00285239
-668.61628268	0.00353779
-668.58294945	0.00388762
-668.54961622	0.00397745
-668.51628299	0.00379716
-668.48294976	0.00341056
-668.44961652	0.00275378
-668.41628329	0.00176139
-668.38295006	0.00033751
-668.34961683	-0.00144239
-668.31628360	-0.00356041
-668.28295037	-0.00585840
-668.24961713	-0.00821067
-668.21628390	-0.01032145
-668.18295067	-0.01195443
-668.14961744	-0.01310448
-668.11628421	-0.01373476
-668.08295098	-0.01394492
-668.04961774	-0.01401726
-668.01628451	-0.01400592
-667.98295128	-0.01408194
-667.94961805	-0.01413779
-667.91628482	-0.01411678
-667.88295159	-0.01385749
-667.84961835	-0.01310736
-667.81628512	-0.01185701
-667.78295189	-0.01004458
-667.74961866	-0.00770692
-667.71628543	-0.00507372
-667.68295220	-0.00221819
-667.64961896	0.00063006
-667.61628573	0.00323238
-667.58295250	0.00544740
-667.54961927	0.00714468
-667.51628604	0.00820582
-667.48295281	0.00865302
-667.44961957	0.00852140
-667.41628634	0.00801390
-667.38295311	0.00715348
-667.34961988	0.00612520
-667.31628665	0.00513990
-667.28295341	0.00414775
-667.24962018	0.00330858
-667.21628695	0.00252940
-667.18295372	0.00182705
-667.14962049	0.00109378
-667.11628726	0.00021568
-667.08295402	-0.00085284
-667.04962079	-0.00200808
-667.01628756	-0.00314645
-666.98295433	-0.00406543
-666.94962110	-0.00457234
-666.91628787	-0.00452029
-666.88295463	-0.00381781
-666.84962140	-0.00272919
-666.81628817	-0.00134325
-666.78295494	0.00020899
-666.74962171	0.00167007
-666.71628848	0.00286080
-666.68295524	0.00379062
-666.64962201	0.00447674
-666.61628878	0.00490898
-666.58295555	0.00507922
-666.54962232	0.00513127
-666.51628909	0.00516484
-666.48295585	0.00505986
-666.44962262	0.00486284
-666.41628939	0.00451643
-666.38295616	0.00411031
-666.34962293	0.00341226
-666.31628969	0.00268175
-666.28295646	0.00198905
-666.24962323	0.00135219
-666.21629000	0.00092375
-666.18295677	0.00077837
-666.14962354	0.00079157
-666.11629030	0.00096546
-666.08295707	0.00120172
-666.04962384	0.00138794
-666.01629061	0.00157367
-665.98295738	0.00178511
-665.94962415	0.00201987
-665.91629091	0.00224116
-665.88295768	0.00251907
-665.84962445	0.00292906
-665.81629122	0.00343209
-665.78295799	0.00395791
-665.74962476	0.00467429
-665.71629152	0.00545557
-665.68295829	0.00614396
-665.64962506	0.00673578
-665.61629183	0.00722690
-665.58295860	0.00755045
-665.54962537	0.00777231
-665.51629213	0.00788798
-665.48295890	0.00788277
-665.44962567	0.00782975
-665.41629244	0.00762665
-665.38295921	0.00724421
-665.34962597	0.00675455
-665.31629274	0.00616192
-665.28295951	0.00541647
-665.24962628	0.00463675
-665.21629305	0.00387137
-665.18295982	0.00304813
-665.14962658	0.00222239
-665.11629335	0.00154159
-665.08296012	0.00097152
-665.04962689	0.00063783
-665.01629366	0.00053923
-664.98296043	0.00071386
-664.94962719	0.00101210
-664.91629396	0.00137789
-664.88296073	0.00157398
-664.84962750	0.00153640
-664.81629427	0.00112978
-664.78296104	0.00026855
-664.74962780	-0.00101305
-664.71629457	-0.00267847
-664.68296134	-0.00467456
-664.64962811	-0.00697948
-664.61629488	-0.00922304
-664.58296165	-0.01141746
-664.54962841	-0.01337931
-664.51629518	-0.01506131
-664.48296195	-0.01635014
-664.44962872	-0.01736656
-664.41629549	-0.01800615
-664.38296226	-0.01837550
-664.34962902	-0.01822392
-664.31629579	-0.01759000
-664.28296256	-0.01643253
-664.24962933	-0.01484489
-664.21629610	-0.01289049
-664.18296286	-0.01071178
-664.14962963	-0.00847172
-664.11629640	-0.00616598
-664.08296317	-0.00399555
-664.04962994	-0.00206438
-664.01629671	-0.00037193
-663.98296347	0.00100138
-663.94963024	0.00220623
-663.91629701	0.00329079
-663.88296378	0.00416540
-663.84963055	0.00511762
-663.81629732	0.00596790
-663.78296408	0.00678629
-663.74963085	0.00739406
-663.71629762	0.00769693
-663.68296439	0.00768812
-663.64963116	0.00731324
-663.61629793	0.00665996
-663.58296469	0.00570095
-663.54963146	0.00456770
-663.51629823	0.00333889
-663.48296500	0.00213391
-663.44963177	0.00108221
-663.41629854	0.00033639
-663.38296530	-0.00013201
