# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -695.40000000 ps, Average over 5000 waveforms. Timestamp: 2023-10-25T15:05:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-662.08330528	0.00357464
-662.04997178	0.00615560
-662.01663828	0.00869802
-661.98330478	0.01073864
-661.94997128	0.01186006
-661.91663779	0.01184532
-661.88330429	0.01081345
-661.84997079	0.00903103
-661.81663729	0.00697784
-661.78330379	0.00523003
-661.74997029	0.00391478
-661.71663679	0.00327486
-661.68330329	0.00326982
-661.64996979	0.00385952
-661.61663629	0.00484040
-661.58330279	0.00584645
-661.54996929	0.00645374
-661.51663579	0.00655910
-661.48330229	0.00615597
-661.44996879	0.00539707
-661.41663529	0.00458051
-661.38330179	0.00377879
-661.34996829	0.00304810
-661.31663479	0.00236628
-661.28330129	0.00167877
-661.24996779	0.00097921
-661.21663429	0.00041793
-661.18330079	0.00016051
-661.14996729	0.00022924
-661.11663379	0.00060671
-661.08330029	0.00112397
-661.04996679	0.00162034
-661.01663329	0.00194600
-660.98329979	0.00199946
-660.94996629	0.00183010
-660.91663279	0.00150387
-660.88329929	0.00114211
-660.84996579	0.00080900
-660.81663229	0.00054022
-660.78329879	0.00033722
-660.74996529	0.00019242
-660.71663179	0.00009241
-660.68329829	0.00003667
-660.64996479	0.00001003
-660.61663129	0.00000212
-660.58329779	0.00000174
-660.54996429	0.00000118
-660.51663079	0.00000000
